Date,Info Tech (VGT),Healthcare (VHT),Cons Disc (VCR),Comm Serv (VOX),Finance (VFH),Industrials (VIS),Cons Staples (VDC),Utilities (VPU),Materials (VAW),Real Estate (VNQ),Energy (VDE),S&P 500 (SPY)
2019-11-27 00:00:00-05:00,237.12,186.98,186.11,92.38,75.13,155.44,158.18,139.77,131.73,93.52,77.64,315.44
2019-11-29 00:00:00-05:00,236.24,186.39,184.9,92.22,74.94,154.52,158.1,139.48,131.02,93.07,76.79,314.27
2019-12-02 00:00:00-05:00,232.79,185.36,183.38,91.21,74.41,152.18,158.4163,138.51,130.06,91.65,76.76,311.6
2019-12-03 00:00:00-05:00,230.91,185.23,181.49,91.04,73.46,150.66,158.13,139.02,129.22,92.25,75.68,309.47
2019-12-04 00:00:00-05:00,231.67,186.9,182.32,91.58,74.17,151.18,159.22,139.92,129.36,92.63,76.9,311.47
2019-12-05 00:00:00-05:00,232.41,186.61,182.17,91.88,74.5,151.43,159.19,140.11,130.12,92.69,76.5,312.04
2019-12-06 00:00:00-05:00,234.89,187.92,183.81,92.47,75.41,153.23,159.81,139.9,131.42,92.87,78.15,314.82
2019-12-09 00:00:00-05:00,233.68,186.62,183.96,92.08,75.25,152.68,159.95,139.27,131.35,93.05,78.0601,313.87
2019-12-10 00:00:00-05:00,233.61,186.94,183.71,91.71,75.26,152.33,159.35,139.31,130.55,92.53,78.28,313.55
2019-12-11 00:00:00-05:00,235.07,186.98,184.37,92.04,75.11,153.43,159.56,139.77,131.47,91.59,78.19,314.41
2019-12-12 00:00:00-05:00,237.46,188.6,185.97,92.11,76.57,154.82,159.49,139.18,133.34,90.35,79.81,317.14
2019-12-13 00:00:00-05:00,238.9545,188.6,185.78,91.94,76.21,154.17,159.93,140.24,132.1128,90.34,79.065,317.28
2019-12-16 00:00:00-05:00,240.46,189.94,186.01,92.46,76.11,153.65,159.47,140.94,131.92,91.01,79.46,319.51
2019-12-17 00:00:00-05:00,240.0,189.845,186.93,92.51,76.53,153.55,159.35,141.39,132.23,90.1495,79.72,319.56
2019-12-18 00:00:00-05:00,240.08,190.01,187.307,93.0,76.21,152.91,159.04,142.06,132.16,90.28,80.03,319.57
2019-12-19 00:00:00-05:00,241.695,190.76,187.89,94.0,76.24,153.18,160.13,141.96,132.54,91.07,80.12,320.91
2019-12-20 00:00:00-05:00,242.98,192.08,188.33,94.38,76.24,154.25,161.41,143.04,132.99,91.66,80.71,320.95
2019-12-23 00:00:00-05:00,243.81,192.96,188.05,94.19,76.044,154.939,160.86,141.57,133.57,91.12,81.72,321.22
2019-12-24 00:00:00-05:00,243.87,193.01,188.48,94.17,76.13,154.54,160.97,141.63,133.74,91.32,81.67,321.26
2019-12-26 00:00:00-05:00,245.71,192.64,190.59,94.8,76.5,154.71,161.14,141.88,134.04,91.77,81.67,322.91
2019-12-27 00:00:00-05:00,245.52,192.49,190.602,94.66,76.34,154.59,161.85,142.25,133.69,92.05,81.23,322.86
2019-12-30 00:00:00-05:00,244.11,191.19,189.18,93.67,76.13,154.01,161.09,142.3,133.23,92.13,81.0,321.1
2019-12-31 00:00:00-05:00,244.9,191.76,189.55,94.03,76.3,153.93,161.18,142.99,134.26,92.8,81.54,321.89
2020-01-02 00:00:00-05:00,249.35,192.06,191.74,95.0,76.93,156.44,159.86,141.02,132.76,91.53,82.1,324.84
2020-01-03 00:00:00-05:00,246.85,190.48,190.11,94.62,76.2,156.33,159.65,141.29,130.7765,92.28,82.13,322.44
2020-01-06 00:00:00-05:00,247.59,191.66,191.06,95.71,76.14,156.19,159.87,141.47,130.13,92.36,82.77,323.67
2020-01-07 00:00:00-05:00,247.49,191.256,190.92,95.82,75.67,155.98,158.71,141.17,129.91,91.28,82.51,322.76
2020-01-08 00:00:00-05:00,250.02,192.59,191.821,96.33,76.1,156.39,159.25,141.1,130.17,91.6,80.92,324.42
2020-01-09 00:00:00-05:00,252.84,193.53,192.3,96.66,76.64,157.05,160.25,141.76,130.45,91.6,81.41,326.62
2020-01-10 00:00:00-05:00,252.4,193.61,191.27,96.34,76.08,155.97,160.07,142.14,129.97,92.31,80.86,325.7
2020-01-13 00:00:00-05:00,255.81,192.8,192.5,97.31,76.59,157.43,161.07,143.13,131.5305,93.39,80.83,327.94
2020-01-14 00:00:00-05:00,254.48,194.2,192.43,97.23,76.44,157.44,161.18,143.46,131.41,93.02,80.92,327.43
2020-01-15 00:00:00-05:00,254.66,195.77,191.95,97.72,76.07,157.63,162.16,145.45,132.08,93.86,80.36,328.17
2020-01-16 00:00:00-05:00,258.11,197.055,193.71,98.5,76.74,159.37,162.76,146.39,132.8,94.62,80.45,330.9
2020-01-17 00:00:00-05:00,259.65,196.83,194.07,99.11,77.05,159.31,163.03,147.44,133.26,94.71,79.85,332.01
2020-01-21 00:00:00-05:00,259.3,196.82,193.97,98.99,76.4,157.7,163.41,148.53,131.72,95.63,78.22,331.31
2020-01-22 00:00:00-05:00,260.32,197.08,194.1,98.89,76.65,156.96,163.44,148.96,131.21,94.98,77.42,331.39
2020-01-23 00:00:00-05:00,261.56,196.05,194.43,98.705,76.49,158.3,163.29,150.28,131.07,95.77,77.11,331.74
2020-01-24 00:00:00-05:00,260.26,192.67,191.86,97.58,75.49,157.36,162.125,150.64,129.97,95.46,76.12,328.75
2020-01-27 00:00:00-05:00,254.1,191.17,189.12,96.1,74.36,154.74,161.505,150.23,127.465,95.0,73.96,323.52
2020-01-28 00:00:00-05:00,258.9,192.37,191.12,97.04,75.16,155.82,161.6041,150.72,128.53,95.37,74.36,326.89
2020-01-29 00:00:00-05:00,259.18,191.95,191.0,96.53,75.01,156.36,160.655,151.14,128.83,95.02,73.55,326.62
2020-01-30 00:00:00-05:00,261.21,190.61,191.34,95.97,75.89,156.52,162.4,152.42,128.28,95.12,74.13,327.66
2020-01-31 00:00:00-05:00,254.14,186.94,191.76,94.531,74.44,152.9,160.46,151.73,125.52,93.93,71.9,321.74
2020-02-03 00:00:00-05:00,257.39,188.71,193.98,95.79,74.92,153.17,160.56,152.35,127.8,94.21,70.96,324.14
2020-02-04 00:00:00-05:00,264.07,192.03,197.89,96.61,75.76,155.945,161.51,150.85,129.89,95.21,71.19,329.08
2020-02-05 00:00:00-05:00,265.34,195.6,197.9,96.55,77.25,158.49,162.845,151.5,132.51,95.26,73.94,332.82
2020-02-06 00:00:00-05:00,267.48,195.9,197.55,97.75,77.11,158.65,163.25,151.59,132.19,95.6,73.03,333.96
2020-02-07 00:00:00-05:00,264.98,194.24,196.5557,97.65,76.8395,157.42,163.38,151.1714,130.21,95.56,72.4,332.2
2020-02-10 00:00:00-05:00,268.34,195.41,198.75,98.29,76.98,158.19,164.01,151.64,130.09,96.65,71.86,334.69
2020-02-11 00:00:00-05:00,267.79,196.62,200.45,98.58,77.39,158.93,163.57,152.2,131.06,97.38,72.67,335.29
2020-02-12 00:00:00-05:00,270.6,197.12,202.37,99.49,77.41,160.45,163.6,152.29,131.59,97.955,73.67,337.41
2020-02-13 00:00:00-05:00,270.11,196.24,202.43,99.63,77.48,159.76,164.35,153.915,131.245,98.56,73.36,337.08
2020-02-14 00:00:00-05:00,271.2,196.61,202.1,99.53,77.51,159.6,164.84,155.01,131.21,99.55,72.95,337.6
2020-02-18 00:00:00-05:00,270.165,196.16,202.78,100.13,76.87,158.76,164.17,156.17,130.78,99.43,72.42,336.7
2020-02-19 00:00:00-05:00,273.22,197.21,204.24,100.61,77.34,158.94,164.02,154.58,131.23,98.11,73.38,338.31
2020-02-20 00:00:00-05:00,270.68,195.97,204.45,100.13,77.36,158.86,164.25,155.03,131.42,99.27,73.34,336.98
2020-02-21 00:00:00-05:00,264.6267,195.78,201.31,98.76,76.5333,158.0,164.435,154.73,130.68,99.58,72.3,333.49
2020-02-24 00:00:00-05:00,253.92,189.51,194.01,95.6,74.12,153.41,160.54,152.98,126.98,98.2,68.87,322.41
2020-02-25 00:00:00-05:00,245.79,183.86,188.49,93.08,71.58,147.21,157.65,149.5208,121.55,95.56,65.82,312.7
2020-02-26 00:00:00-05:00,246.5,183.54,186.26,92.7,71.03,145.81,156.44,147.9663,120.87,94.505,63.8,311.55
2020-02-27 00:00:00-05:00,233.84,177.34,178.32,89.12,67.97,140.73,150.26,141.4,115.34,89.5,60.3,297.55
2020-02-28 00:00:00-05:00,235.8,175.26,177.05,89.22,66.11,138.88,147.31,136.2,114.16,87.41,61.135,296.16
2020-03-02 00:00:00-05:00,247.95,182.96,182.71,91.92,69.33,142.71,154.99,144.18,118.41,91.06,62.791,309.08
2020-03-03 00:00:00-05:00,238.8,178.47,178.66,89.08,66.86,139.47,152.99,142.58,117.48,90.85,60.8,300.34
2020-03-04 00:00:00-05:00,248.72,188.42,184.47,91.95,68.96,145.01,160.13,150.42,121.99,94.27,62.03,312.91
2020-03-05 00:00:00-05:00,241.0,184.22,177.42,88.75,65.75,138.21,157.34,147.96,118.17,92.23,59.73,302.45
2020-03-06 00:00:00-05:00,235.7,182.63,174.37,87.23,63.61,136.51,155.78,146.98,115.03,90.67,56.11,297.42
2020-03-09 00:00:00-04:00,217.51,172.82,162.13,81.55,56.5,124.4,148.9,138.59,104.23,83.59,45.0,274.4
2020-03-10 00:00:00-04:00,230.39,178.19,169.87,84.85,59.36,129.49,152.38,139.21,107.5659,86.54,45.98,288.44
2020-03-11 00:00:00-04:00,219.281,170.69,160.5383,80.92,56.09,121.8209,144.7811,132.205,102.02,81.295,43.26,274.36
2020-03-12 00:00:00-04:00,197.76,157.54,143.66,73.54,49.98,108.91,130.89,118.5712,92.12,73.165,37.93,248.1
2020-03-13 00:00:00-04:00,219.63,168.25,151.8,79.99,56.07,117.14,141.67,125.32,98.75,79.41,41.49,270.93
2020-03-16 00:00:00-04:00,190.0001,150.59,132.2093,70.62,48.27,104.06,132.52,110.98,87.64,65.39,36.11,239.41
2020-03-17 00:00:00-04:00,202.67,160.39,135.62,73.69,50.87,108.28,143.29,125.55,93.82,69.13,36.33,254.19
2020-03-18 00:00:00-04:00,194.32,153.53,126.07,70.99,46.39,100.0,139.69,120.19,86.13,62.5901,31.29,241.01
2020-03-19 00:00:00-04:00,195.44,152.47,132.47,72.55,47.4101,100.99,135.19,114.03,88.71,62.85,33.28,241.16
2020-03-20 00:00:00-04:00,187.21,146.51,129.145,69.23,45.6,95.74,126.56,104.795,85.69,59.84,33.73,228.94
2020-03-23 00:00:00-04:00,185.57,140.88,129.97,69.05,42.88,91.8915,123.0174,99.0046,81.71,56.89,31.2916,222.51
2020-03-24 00:00:00-04:00,204.7795,151.1757,141.94,73.77,48.12,102.845,129.3519,109.65,91.13,62.05,36.27,243.59
2020-03-25 00:00:00-04:00,204.69,153.1,144.495,73.11,49.48,107.81,128.9242,112.06,93.47,65.42,37.82,246.77
2020-03-26 00:00:00-04:00,217.32,163.28,150.59,77.33,53.13,114.71,136.32,121.74,97.93,69.87,39.99,261.39
2020-03-27 00:00:00-04:00,207.8287,159.5,145.43,74.33,51.35,109.91,135.2012,122.16,94.28,70.05,37.235,253.39
2020-03-30 00:00:00-04:00,216.14,167.14,147.9,76.62,52.31,111.61,140.29,126.98,97.37,71.59,37.55,261.68
2020-03-31 00:00:00-04:00,212.07,166.26,145.39,76.26,50.72,110.44,137.78,122.07,96.0,69.78,38.1248,257.7
2020-04-01 00:00:00-04:00,201.9,159.545,138.47,73.11,47.66,104.96,134.97,114.73,91.54,65.28,36.41,246.12
2020-04-02 00:00:00-04:00,205.87,163.97,138.37,74.14,48.61,106.37,138.655,118.23,93.02,65.48,39.6506,251.87
2020-04-03 00:00:00-04:00,202.51,162.15,136.25,72.47,47.39,104.29,139.29,113.89,90.68,64.55,39.17,248.21
2020-04-06 00:00:00-04:00,220.005,170.77,147.9017,77.31,50.96,111.84,144.8,122.85,97.57,69.31,41.23,264.96
2020-04-07 00:00:00-04:00,217.96,169.26,150.43,77.83,51.595,112.33,143.34,121.41,99.72,69.98,42.04,265.1
2020-04-08 00:00:00-04:00,224.42,176.27,155.5,79.69,53.9,116.27,145.38,127.76,104.47,74.74,44.88,274.07
2020-04-09 00:00:00-04:00,225.0,177.95,158.78,80.48,57.05,118.63,146.84,133.86,109.1,78.9,44.6,278.24
2020-04-13 00:00:00-04:00,225.29,176.3,159.6,80.39,54.87,115.0772,145.79,129.58,106.75,75.6,44.54,275.57
2020-04-14 00:00:00-04:00,234.47,182.24,166.22,82.95,54.92,117.24,151.7274,133.11,107.94,77.72,44.34,283.87
2020-04-15 00:00:00-04:00,229.52,180.85,162.95,81.94,52.35,113.59,149.15,128.38,102.89,74.68,42.41,277.75
2020-04-16 00:00:00-04:00,231.83,184.95,165.53,82.38,51.45,112.54,150.27,128.59,102.45,73.78,40.7,279.21
2020-04-17 00:00:00-04:00,235.355,189.19,169.76,83.63,54.39,117.87,152.68,132.7,106.52,76.09,44.8003,286.73
2020-04-20 00:00:00-04:00,231.7,188.43,167.48,83.13,53.2935,114.7,149.757,127.7,104.1,73.28,43.53,281.61
2020-04-21 00:00:00-04:00,222.21,182.56,162.64,80.57,51.64,111.71,146.58,125.79,101.66,71.95,42.865,273.02
2020-04-22 00:00:00-04:00,230.71,185.61,166.75,82.47,52.11,113.17,148.175,129.25,103.56,73.1308,44.38,279.17
2020-04-23 00:00:00-04:00,229.31,186.5,166.57,83.15,51.96,114.16,146.99,127.2,104.4,72.43,45.78,279.06
2020-04-24 00:00:00-04:00,233.89,189.31,169.33,84.13,52.69,114.891,148.45,127.91,105.79,72.76,45.86,283.04
2020-04-27 00:00:00-04:00,236.52,192.13,173.38,84.95,54.83,118.27,149.45,129.46,109.17,75.24,46.86,287.11
2020-04-28 00:00:00-04:00,233.57,188.0,173.46,83.61,55.55,120.55,150.053,130.08,111.16,75.89,47.89,285.77
2020-04-29 00:00:00-04:00,243.33,189.9,178.32,87.59,57.49,123.645,149.87,129.195,114.56,77.01,51.55,293.19
2020-04-30 00:00:00-04:00,241.8475,188.4,177.26,87.25,55.82,120.83,148.02,126.0,111.06,76.1,50.5,290.39
2020-05-01 00:00:00-04:00,234.91,184.56,169.45,85.8,53.93,117.02,146.04,122.78,108.38,73.51,47.46,282.73
2020-05-04 00:00:00-04:00,237.85,185.09,170.99,86.27,53.48,115.49,146.01,123.67,108.61,73.16,49.21,283.66
2020-05-05 00:00:00-04:00,241.42,189.17,171.92,86.8,53.39,116.25,146.31,124.88,109.09,73.54,49.22,286.22
2020-05-06 00:00:00-04:00,243.36,187.82,173.0,86.61,52.21,114.76,144.78,120.51,107.32,72.21,47.88,284.29
2020-05-07 00:00:00-04:00,247.75,188.02,175.03,87.99,53.41,116.1,144.286,121.011,109.34,73.25,49.015,287.7
2020-05-08 00:00:00-04:00,251.54,189.07,179.2214,89.49,54.76,119.39,148.03,123.71,112.4,75.01,51.26,292.47
2020-05-11 00:00:00-04:00,253.15,193.1,179.13,89.52,53.64,117.93,147.61,123.14,110.66,73.91,50.4,292.56
2020-05-12 00:00:00-04:00,247.81,190.0,175.11,87.71,52.04,114.33,146.33,121.835,108.62,70.53,49.51,286.62
2020-05-13 00:00:00-04:00,243.28,187.43,171.78,86.03,50.265,111.26,145.1,120.57,105.8,68.83,47.27,281.67
2020-05-14 00:00:00-04:00,246.29,189.24,174.15,86.88,51.56,112.12,144.485,121.7,107.15,69.06,47.65,285.05
2020-05-15 00:00:00-04:00,247.61,191.31,176.4,87.96,51.31,112.35,145.61,120.16,108.19,68.77,47.65,286.26
2020-05-18 00:00:00-04:00,253.71,193.46,182.94,90.21,54.22,119.86,148.36,125.5136,113.67,72.87,51.48,294.995
2020-05-19 00:00:00-04:00,252.93,190.9,182.38,89.95,52.84,118.32,145.7,123.3,112.48,71.89,50.03,292.02
2020-05-20 00:00:00-04:00,258.66,191.6,185.0,92.097,54.23,120.63,147.29,124.17,114.44,72.55,52.0,296.96
2020-05-21 00:00:00-04:00,255.28,190.28,185.78,91.56,54.05,120.75,145.9,122.975,113.58,72.59,51.23,294.79
2020-05-22 00:00:00-04:00,256.85,191.01,185.75,92.14,53.95,120.78,146.34,124.33,113.57,73.58,50.96,295.42
2020-05-26 00:00:00-04:00,256.8,190.42,188.58,92.61,56.71,126.0,147.19,125.24,116.64,76.36,52.47,299.15
2020-05-27 00:00:00-04:00,258.31,192.21,191.7,93.45,59.26,130.25,150.0,126.7,118.67,77.88,53.08,303.48
2020-05-28 00:00:00-04:00,257.71,194.31,189.279,92.64,58.19,128.87,150.77,130.25,119.2,78.245,51.5599,302.96
2020-05-29 00:00:00-04:00,261.52,196.8,190.47,93.37,57.41,128.08,151.29,131.37,119.0,77.47,51.37,304.16
2020-06-01 00:00:00-04:00,261.79,195.02,193.04,94.38,58.09,128.44,152.1,132.55,119.88,79.25,52.27,305.58
2020-06-02 00:00:00-04:00,264.19,196.28,194.76,94.9,58.56,129.96,152.33,133.34,121.85,79.85,53.76,308.13
2020-06-03 00:00:00-04:00,266.67,195.52,199.155,95.46,60.85,134.93,152.76,135.05,124.73,82.43,55.36,312.2117
2020-06-04 00:00:00-04:00,263.865,193.56,198.53,94.79,62.125,136.29,151.96,132.63,125.48,81.6,55.53,311.31
2020-06-05 00:00:00-04:00,270.685,196.63,203.67,96.5,64.58,141.47,154.47,134.62,128.63,84.71,59.9,319.27
2020-06-08 00:00:00-04:00,272.08,198.1,207.3,97.92,65.81,143.9,156.23,137.98,129.3,86.76,63.08,323.25
2020-06-09 00:00:00-04:00,273.07,196.17,205.405,97.5,64.55,140.575,154.63,135.26,127.495,85.42,60.54,320.81
2020-06-10 00:00:00-04:00,277.0,196.05,203.96,97.0,61.97,137.13,153.94,134.45,125.84,83.2,57.4038,319.01
2020-06-11 00:00:00-04:00,261.08,185.16,192.28,92.15,56.9,127.01,147.83,128.63,115.7,77.895,51.89,300.62
2020-06-12 00:00:00-04:00,263.5357,186.4,193.29,92.63,57.61,128.81,148.44,129.335,117.93,79.0,52.47,304.28
2020-06-15 00:00:00-04:00,267.35,187.66,196.74,94.35,59.45,130.85,149.59,129.42,119.3,81.77,53.56,307.03
2020-06-16 00:00:00-04:00,272.955,192.05,200.8,95.38,60.49,133.45,152.01,130.1,121.85,83.39,55.05,312.93
2020-06-17 00:00:00-04:00,272.96,191.81,200.505,95.36,59.555,132.53,151.87,129.6,120.88,82.17,53.13,311.56
2020-06-18 00:00:00-04:00,274.4,191.56,199.7,95.78,59.55,132.13,152.51,129.52,120.55,81.27,53.74,311.74
2020-06-19 00:00:00-04:00,272.86,193.45,198.37,95.34,59.09,130.39,151.735,126.02,120.25,80.16,52.81,308.56
2020-06-22 00:00:00-04:00,276.99,192.72,199.88,95.4,58.43,130.26,150.1,125.96,120.02,80.0,52.4,310.68
2020-06-23 00:00:00-04:00,278.91,193.62,201.885,95.97,58.58,130.37,149.92,124.66,120.23,79.68,52.35,312.03
2020-06-24 00:00:00-04:00,272.22,188.3,196.38,93.57,56.47,125.56,147.5,123.4,116.5,77.42,49.38,304.12
2020-06-25 00:00:00-04:00,276.3,190.7,196.88,94.01,58.06,127.07,148.57,121.99,118.21,77.63,50.35,307.31
2020-06-26 00:00:00-04:00,271.16,187.96,192.55,90.01,55.47,124.93,145.475,120.74,116.22,76.13,48.499,300.01
2020-06-29 00:00:00-04:00,273.53,189.0,196.61,91.83,56.3,128.975,148.37,123.11,118.73,77.6,49.19,304.43
2020-06-30 00:00:00-04:00,278.52,192.71,200.0,93.18,57.27,129.97,149.76,123.7,120.64,78.52,50.31,308.57
2020-07-01 00:00:00-04:00,279.23,194.18,202.09,95.07,56.47,129.01,149.5,126.38,120.415,80.38,49.14,310.57
2020-07-02 00:00:00-04:00,280.87,195.64,203.62,94.85,56.49,130.0,150.35,126.68,122.57,80.1,49.74,312.18
2020-07-06 00:00:00-04:00,285.39,197.5698,209.73,96.69,57.5,131.92,151.08,125.26,124.33,80.07,49.97,316.99
2020-07-07 00:00:00-04:00,282.67,196.05,206.41,96.32,56.158,129.35,152.27,124.68,123.91,78.46,48.41,313.72
2020-07-08 00:00:00-04:00,287.56,196.66,208.74,97.32,56.82,129.495,152.07,125.65,122.4,78.36,48.46,316.12
2020-07-09 00:00:00-04:00,288.77,195.18,208.52,97.34,55.49,126.76,150.58,124.01,120.98,77.88,46.08,314.42
2020-07-10 00:00:00-04:00,288.48,194.71,212.39,99.04,57.42,128.52,153.52,126.35,123.48,78.13,47.54,317.61
2020-07-13 00:00:00-04:00,281.66,194.81,208.41,96.92,57.6,128.6,153.18,126.49,123.3,77.19,47.17,314.81
2020-07-14 00:00:00-04:00,285.13,198.7,210.73,97.89,57.94,131.38,155.61,127.64,126.51,77.81,48.83,318.89
2020-07-15 00:00:00-04:00,286.74,201.98,214.57,98.72,59.3,135.09,155.77,127.24,128.84,78.61,49.98,321.865
2020-07-16 00:00:00-04:00,283.17,201.38,213.82,98.81,59.34,134.9699,156.18,128.93,129.14,77.705,49.75,320.76
2020-07-17 00:00:00-04:00,284.92,204.32,212.6,98.54,58.74,135.8,156.92,131.54,130.21,78.67,48.9769,321.67
2020-07-20 00:00:00-04:00,292.39,204.578,217.42,99.67,58.4425,134.47,155.39,129.72,129.17,77.72,48.13,324.36
2020-07-21 00:00:00-04:00,289.61,204.05,217.25,99.25,59.7,135.93,156.91,130.46,130.27,77.93,51.11,324.96
2020-07-22 00:00:00-04:00,291.66,205.55,219.03,99.27,59.66,137.01,158.1,132.4524,131.8,79.14,50.43,326.82
2020-07-23 00:00:00-04:00,284.66,204.5,215.42,97.53,59.79,136.9,158.65,132.69,131.49,78.77,50.49,322.935
2020-07-24 00:00:00-04:00,281.09,201.85,214.52,97.44,59.47,135.68,158.35,131.67,131.09,78.16,50.13,320.86
2020-07-27 00:00:00-04:00,285.67,203.71,217.61,98.24,59.02,136.42,159.24,130.03,133.19,78.97,50.13,323.18
2020-07-28 00:00:00-04:00,282.22,203.14,214.97,97.44,58.77,135.31,159.76,132.08,130.45,80.5,49.28,321.2
2020-07-29 00:00:00-04:00,286.96,204.88,218.31,98.46,60.05,137.58,160.19,132.75,131.69,82.07,50.38,325.09
2020-07-30 00:00:00-04:00,288.6,204.08,218.06,98.83,58.97,136.24,159.99,132.5,128.98,81.55,48.51,323.98
2020-07-31 00:00:00-04:00,295.27,202.63,218.01,99.83,58.94,135.74,159.74,132.75,128.98,81.38,48.24,326.55
2020-08-03 00:00:00-04:00,302.4,205.35,219.26,100.24,59.04,136.62,159.54,131.21,128.89,80.31,48.48,328.76
2020-08-04 00:00:00-04:00,303.2,204.49,220.77,100.61,58.75,137.07,161.55,132.56,130.31,81.51,49.7,330.03
2020-08-05 00:00:00-04:00,304.54,205.785,224.19,100.81,59.78,139.85,161.39,131.03,132.6,81.11,50.33,332.06
2020-08-06 00:00:00-04:00,308.26,204.55,225.06,102.68,59.66,140.19,161.39,131.91,131.97,81.23,49.96,334.31
2020-08-07 00:00:00-04:00,303.16,204.94,224.92,102.81,61.01,142.37,162.19,134.3228,132.52,82.41,50.07,334.55
2020-08-10 00:00:00-04:00,302.01,204.09,226.74,102.56,61.47,145.61,163.19,134.35,133.99,82.51,51.69,335.55
2020-08-11 00:00:00-04:00,296.94,202.3,225.63,101.17,62.175,146.29,161.98,131.57,133.83,81.33,51.43,332.82
2020-08-12 00:00:00-04:00,303.29,205.4,229.965,102.245,61.99,146.88,164.1656,133.585,134.75,82.17,51.99,337.42
2020-08-13 00:00:00-04:00,303.93,205.32,230.85,102.67,61.55,146.09,163.89,133.09,134.63,81.12,50.97,336.86
2020-08-14 00:00:00-04:00,303.38,204.79,231.14,102.63,61.74,146.38,163.95,132.06,134.82,81.15,51.56,336.86
2020-08-17 00:00:00-04:00,305.88,206.51,235.38,102.71,60.88,145.84,164.89,131.79,135.3,81.83,51.28,337.88
2020-08-18 00:00:00-04:00,306.94,206.33,237.2,103.6,60.38,144.89,165.38,131.13,134.76,81.43,50.49,338.62
2020-08-19 00:00:00-04:00,306.45,205.54,236.07,103.2,60.36,144.61,164.15,130.85,134.2169,79.96,49.93,337.22
2020-08-20 00:00:00-04:00,310.43,205.03,236.9,104.31,59.8,143.94,163.84,129.65,133.69,80.75,48.84,338.25
2020-08-21 00:00:00-04:00,313.74,204.84,238.04,103.814,59.53,144.21,164.15,129.77,132.78,80.87,48.41,339.44
2020-08-24 00:00:00-04:00,316.29,203.56,240.9,104.91,60.95,146.75,165.55,130.91,135.06,81.4,49.8,342.94
2020-08-25 00:00:00-04:00,317.82,205.06,241.48,105.84,61.12,146.64,165.3,129.79,134.59,81.58,49.195,344.0999
2020-08-26 00:00:00-04:00,324.26,204.73,244.53,109.06,60.71,146.65,165.46,128.02,135.59,80.84,48.03,347.56
2020-08-27 00:00:00-04:00,323.98,206.12,244.47,108.11,61.76,147.16,166.48,128.78,135.4,82.07,48.18,348.29
2020-08-28 00:00:00-04:00,327.1573,206.61,245.66,108.59,61.9499,148.66,167.93,129.04,136.751,82.57,49.06,350.54
2020-08-31 00:00:00-04:00,328.33,207.6,246.74,108.0,61.18,146.97,167.48,129.42,135.01,81.73,47.91,349.34
2020-09-01 00:00:00-04:00,336.15,205.74,249.37,109.01,61.3699,148.5164,167.38,127.8,138.3,81.78,47.57,352.56
2020-09-02 00:00:00-04:00,338.35,209.84,251.08,111.24,62.23,150.8,170.66,131.658,141.347,83.38,47.2942,357.68
2020-09-03 00:00:00-04:00,318.51,203.63,241.167,107.72,61.33,146.46,167.54,130.14,137.36,82.32,46.92,345.41
2020-09-04 00:00:00-04:00,313.32,201.87,238.91,105.735,61.8044,146.39,167.13,129.46,137.63,81.92,46.765,342.6
2020-09-08 00:00:00-04:00,299.62,198.66,231.5193,103.15,60.07,143.73,163.5827,128.45,134.58,80.87,44.94,333.26
2020-09-09 00:00:00-04:00,309.2201,202.23,237.0733,104.38,60.61,145.92,166.095,129.9,137.74,81.72,45.24,339.76
2020-09-10 00:00:00-04:00,302.8,199.17,234.4645,102.82,59.71,144.33,164.1,127.66,136.5,80.66,43.5599,333.92
2020-09-11 00:00:00-04:00,299.5,199.22,230.38,102.2,59.75,145.3,164.17,127.08,137.39,80.22,43.09,334.08
2020-09-14 00:00:00-04:00,305.77,203.39,235.03,102.71,60.62,147.44,165.22,128.77,139.56,82.25,43.47,338.42
2020-09-15 00:00:00-04:00,309.0,203.8,237.79,104.42,59.79,147.46,164.96,129.51,140.05,83.22,43.1001,340.15
2020-09-16 00:00:00-04:00,304.58,203.81,236.08,103.61,60.45,148.89,164.2,129.37,140.045,83.64,44.91,338.81
2020-09-17 00:00:00-04:00,301.85,203.17,231.95,101.86,59.86,148.97,163.27,128.22,141.05,82.01,44.96,335.86
2020-09-18 00:00:00-04:00,297.51,203.19,230.37,100.78,59.665,147.54,161.95,126.07,138.87,80.16,44.48,330.69
2020-09-21 00:00:00-04:00,300.22,199.4,227.675,99.53,58.07,142.57,160.52,125.32,133.75,77.76,43.02,327.0
2020-09-22 00:00:00-04:00,304.97,199.2,232.0,101.35,57.57,143.86,161.5698,126.19,133.89,78.66,42.5501,330.33
2020-09-23 00:00:00-04:00,295.9,196.85,225.65,98.67,56.29,141.19,158.885,124.13,130.1,76.3,40.59,322.66
2020-09-24 00:00:00-04:00,296.88,195.69,225.51,98.7,56.4,141.33,159.99,125.57,130.96,76.74,40.68,323.52
2020-09-25 00:00:00-04:00,304.25,199.26,229.55,100.24,57.04,143.4,160.84,127.53,132.09,77.68,40.6041,328.69
2020-09-28 00:00:00-04:00,309.99,200.82,234.616,101.52,58.4,146.19,162.45,127.93,134.3,79.32,41.58,334.2
2020-09-29 00:00:00-04:00,309.11,201.08,232.84,101.81,57.83,145.125,161.6,127.91,133.46,78.7,40.51,332.39
2020-09-30 00:00:00-04:00,311.46,203.95,234.6,101.83,58.48,144.96,163.45,129.02,134.61,78.95,40.33,334.89
